"project_id","subproject_name","habitat","deployment_id","placename","longitude","latitude","start_date","end_date","feature_type"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_11 10/08/2021","TX_Forest_Pineywoods_Angelina_11",-94.7813,31.4957,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_12 10/08/2021","TX_Forest_Pineywoods_Angelina_12",-94.7838,31.4961,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_10 10/08/2021","TX_Forest_Pineywoods_Angelina_10",-94.7786,31.498,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_8 10/08/2021","TX_Forest_Pineywoods_Angelina_8",-94.775,31.4984,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_9 10/08/2021","TX_Forest_Pineywoods_Angelina_9",-94.7771,31.4985,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_7 10/08/2021","TX_Forest_Pineywoods_Angelina_7",-94.7724,31.4986,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_6 10/08/2021","TX_Forest_Pineywoods_Angelina_6",-94.77,31.4986,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_4 10/08/2021","TX_Forest_Pineywoods_Angelina_4",-94.7671,31.4994,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_14 10/08/2021","TX_Forest_Pineywoods_Angelina_14",-94.7866,31.4999,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_3 10/08/2021","TX_Forest_Pineywoods_Angelina_3",-94.7648,31.4999,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_1 10/08/2021","TX_Forest_Pineywoods_Angelina_1",-94.7612,31.4999,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_22 10/08/2021","TX_Forest_Pineywoods_Angelina_22",-94.7768,31.5001,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_15 10/08/2021","TX_Forest_Pineywoods_Angelina_15",-94.7886,31.5014,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_2 10/08/2021","TX_Forest_Pineywoods_Angelina_2",-94.7647,31.5015,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_21 10/08/2021","TX_Forest_Pineywoods_Angelina_21",-94.7777,31.5021,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_16 10/08/2021","TX_Forest_Pineywoods_Angelina_16",-94.7889,31.5035,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_17 10/08/2021","TX_Forest_Pineywoods_Angelina_17",-94.7869,31.5045,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_20 10/08/2021","TX_Forest_Pineywoods_Angelina_20",-94.7798,31.5049,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_18 10/08/2021","TX_Forest_Pineywoods_Angelina_18",-94.7844,31.5053,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Angelina","Forest","TX_Forest_Pineywoods_Angelina_19 10/08/2021","TX_Forest_Pineywoods_Angelina_19",-94.7823,31.5054,"2021-10-08","2021-10-29","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc1 09/09/2021","TX_Grassland_Freeman_Center_loc1",-97.92908333,29.89491667,"2021-09-09","2021-10-21","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc9_correct 09/07/2021","TX_Grassland_Freeman_Center_loc9_correct",-97.99344444,29.92316667,"2021-09-07","2021-10-26","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc8 09/07/2021","TX_Grassland_Freeman_Center_loc8",-97.993,29.924916670000002,"2021-09-07","2021-10-26","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc7","TX_Grassland_Freeman_Center_loc7",-97.992,29.92755556,"2021-09-07","2021-10-18","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc6 09/07/2021","TX_Grassland_Freeman_Center_loc6",-97.99288889,29.92883333,"2021-09-07","2021-10-26","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc5 09/07/2021","TX_Grassland_Freeman_Center_loc5",-97.99497222,29.92944444,"2021-09-07","2021-10-26","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc2 09/07/2021","TX_Grassland_Freeman_Center_loc2",-97.99486111,29.93233333,"2021-09-07","2021-10-27","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc3 09/07/2021","TX_Grassland_Freeman_Center_loc3",-97.99691667,29.93369444,"2021-09-07","2021-09-25","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc2y 09/07/2021","TX_Grassland_Freeman_Center_loc2y",-98.00038889,29.93544444,"2021-09-07","2021-10-26","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc0 09/21/2021","TX_Grassland_Freeman_Center_loc0",-98.00519,29.93822222,"2021-09-21","2021-10-28","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc11 09/09/2021","TX_Grassland_Freeman_Center_loc11",-98.00458333,29.94116667,"2021-09-09","2021-10-28","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc10 09/09/2021","TX_Grassland_Freeman_Center_loc10",-98.00705556,29.94119444,"2021-09-09","2021-10-28","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc12 09/14/2021","TX_Grassland_Freeman_Center_loc12",-98.00355556,29.9425,"2021-09-14","2021-10-28","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc13 09/09/2021","TX_Grassland_Freeman_Center_loc13",-98.00163889,29.94425,"2021-09-09","2021-10-28","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc14 09/09/2021","TX_Grassland_Freeman_Center_loc14",-97.99972222,29.94508333,"2021-09-09","2021-10-28","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc15 09/09/2021","TX_Grassland_Freeman_Center_loc15",-97.9995,29.94694444,"2021-09-09","2021-10-28","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc17 09/09/2021","TX_Grassland_Freeman_Center_loc17",-97.99941667,29.95097222,"2021-09-09","2021-10-26","None"
"Snapshot USA 2021","Freeman","Grassland","TX_Grassland_Freeman_Center_loc18 09/09/2021","TX_Grassland_Freeman_Center_loc18",-98.001,29.95211111,"2021-09-09","2021-10-28","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc07 09/22/2021","TX_Grassland_GeneHowe_21_dep01_loc07",-100.25702,35.89604,"2021-09-22","2021-10-06","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc07 09/14/2021","TX_Grassland_GeneHowe_21_dep01_loc07",-100.25702,35.89604,"2021-09-14","2021-09-22","Road dirt"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc07 10/06/2021","TX_Grassland_GeneHowe_21_dep01_loc07",-100.25702,35.89604,"2021-10-06","2021-10-21","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc07 10/21/2021","TX_Grassland_GeneHowe_21_dep01_loc07",-100.25702,35.89604,"2021-10-21","2021-10-28","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep02_loc08 09/22/2021","TX_Grassland_GeneHowe_21_dep02_loc08",-100.29085,35.90307,"2021-09-22","2021-10-06","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep02_loc08 10/06/2021","TX_Grassland_GeneHowe_21_dep02_loc08",-100.29085,35.90307,"2021-10-06","2021-10-21","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep02_loc08 10/21/2021","TX_Grassland_GeneHowe_21_dep02_loc08",-100.29085,35.90307,"2021-10-21","2021-10-28","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc06 09/14/2021","TX_Grassland_GeneHowe_21_dep01_loc06",-100.30776,35.90649,"2021-09-14","2021-09-22","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc06 09/22/2021","TX_Grassland_GeneHowe_21_dep01_loc06",-100.30776,35.90649,"2021-09-22","2021-10-06","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc06 10/06/2021","TX_Grassland_GeneHowe_21_dep01_loc06",-100.30776,35.90649,"2021-10-06","2021-10-21","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc06 10/21/2021","TX_Grassland_GeneHowe_21_dep01_loc06",-100.30776,35.90649,"2021-10-21","2021-10-28","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc09 09/14/2021","TX_Grassland_GeneHowe_21_dep01_loc09",-100.29867,35.91041,"2021-09-14","2021-09-22","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc09 09/22/2021","TX_Grassland_GeneHowe_21_dep01_loc09",-100.29867,35.91041,"2021-09-22","2021-10-06","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc09 10/06/2021","TX_Grassland_GeneHowe_21_dep01_loc09",-100.29867,35.91041,"2021-10-06","2021-10-21","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc09 10/21/2021","TX_Grassland_GeneHowe_21_dep01_loc09",-100.29867,35.91041,"2021-10-21","2021-10-28","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc10 09/14/2021","TX_Grassland_GeneHowe_21_dep01_loc10",-100.31926,35.92256,"2021-09-14","2021-09-22","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc10 09/22/2021","TX_Grassland_GeneHowe_21_dep01_loc10",-100.31926,35.92256,"2021-09-22","2021-10-06","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc10 10/06/2021","TX_Grassland_GeneHowe_21_dep01_loc10",-100.31926,35.92256,"2021-10-06","2021-10-21","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc10 10/21/2021","TX_Grassland_GeneHowe_21_dep01_loc10",-100.31926,35.92256,"2021-10-21","2021-10-28","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc04 09/14/2021","TX_Grassland_GeneHowe_21_dep01_loc04",-100.23311,35.92725,"2021-09-14","2021-09-22","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc04 09/22/2021","TX_Grassland_GeneHowe_21_dep01_loc04",-100.23311,35.92725,"2021-09-22","2021-10-06","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc04 10/21/2021","TX_Grassland_GeneHowe_21_dep01_loc04",-100.23311,35.92725,"2021-10-21","2021-10-28","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc05 09/14/2021","TX_Grassland_GeneHowe_21_dep01_loc05",-100.24181,35.92775,"2021-09-14","2021-09-22","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc05 09/22/2021","TX_Grassland_GeneHowe_21_dep01_loc05",-100.24181,35.92775,"2021-09-22","2021-10-06","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc05 10/06/2021","TX_Grassland_GeneHowe_21_dep01_loc05",-100.24181,35.92775,"2021-10-06","2021-10-21","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc05 10/21/2021","TX_Grassland_GeneHowe_21_dep01_loc05",-100.24181,35.92775,"2021-10-21","2021-10-28","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc02 09/22/2021","TX_Grassland_GeneHowe_21_dep01_loc02",-100.28034,35.93173,"2021-09-22","2021-10-06","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc02 09/14/2021","TX_Grassland_GeneHowe_21_dep01_loc02",-100.28034,35.93173,"2021-09-14","2021-09-22","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc02 10/06/2021","TX_Grassland_GeneHowe_21_dep01_loc02",-100.28034,35.93173,"2021-10-06","2021-10-21","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc02 10/21/2021","TX_Grassland_GeneHowe_21_dep01_loc02",-100.28034,35.93173,"2021-10-21","2021-10-28","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc01 09/22/2021","TX_Grassland_GeneHowe_21_dep01_loc01",-100.28966,35.93474,"2021-09-22","2021-10-06","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc01 09/14/2021","TX_Grassland_GeneHowe_21_dep01_loc01",-100.28966,35.93474,"2021-09-14","2021-09-22","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc01 10/06/2021","TX_Grassland_GeneHowe_21_dep01_loc01",-100.28966,35.93474,"2021-10-06","2021-10-21","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc01 10/21/2021","TX_Grassland_GeneHowe_21_dep01_loc01",-100.28966,35.93474,"2021-10-21","2021-10-28","Water source"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc03 09/22/2021","TX_Grassland_GeneHowe_21_dep01_loc03",-100.26761,35.93592,"2021-09-22","2021-10-06","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc03 09/14/2021","TX_Grassland_GeneHowe_21_dep01_loc03",-100.26761,35.93592,"2021-09-14","2021-09-22","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc03 10/06/2021","TX_Grassland_GeneHowe_21_dep01_loc03",-100.26761,35.93592,"2021-10-06","2021-10-21","None"
"Snapshot USA 2021","GeneHowe","Grassland","TX_Grassland_GeneHowe_21_dep01_loc03 10/21/2021","TX_Grassland_GeneHowe_21_dep01_loc03",-100.26761,35.93592,"2021-10-21","2021-10-28","None"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_West_Aermotor 09/10/2021","TX_Grassland_Matador_21_West_Aermotor",-100.49823,34.10636,"2021-09-10","2021-10-28","Water source"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_number4wnd 09/13/2021","TX_Grassland_Matador_21_number4wnd",-100.424774,34.108784,"2021-09-13","2021-11-01","Water source"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_Tongue_River_2021","TX_Grassland_Matador_21_Tongue_River",-100.40404,34.11626,"2021-09-13","2021-11-01","None"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_number5wnd 09/10/2021","TX_Grassland_Matador_21_number5wnd",-100.453298,34.119232,"2021-09-10","2021-11-01","Water source"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_Salt_Creek_Hackberries 10/06/2021","TX_Grassland_Matador_21_Salt_Creek_Hackberries",-100.431209,34.127726,"2021-10-06","2021-10-28","None"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_overlook 09/10/2021","TX_Grassland_Matador_21_overlook",-100.444678,34.135463,"2021-09-10","2021-09-28","Water source"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_overlook2","TX_Grassland_Matador_21_overlook",-100.444678,34.135463,"2021-09-28","2021-11-01","Water source"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_Sisk_Pen_Draw 09/10/2021","TX_Grassland_Matador_21_Sisk_Pen_Draw",-100.46319,34.13885,"2021-09-10","2021-11-01","None"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_Rivermill 09/11/2021","TX_Grassland_Matador_21_Rivermill",-100.374726,34.142879,"2021-09-11","2021-11-02","None"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_LoneCanyon 09/13/2021","TX_Grassland_Matador_21_LoneCanyon",-100.4169,34.1534,"2021-09-13","2021-11-01","None"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_Shorty_River_Crossing","TX_Grassland_Matador_21_Shorty_River_Crossing",-100.37052,34.15615,"2021-09-10","2021-11-01","Water source"
"Snapshot USA 2021","Matador","Grassland","TX_Grassland_Matador_21_OXSpring 09/10/2021","TX_Grassland_Matador_21_OXSpring",-100.356455,34.163167,"2021-09-10","2021-11-01","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_10 09/01/2021","TX_Grassland_YoakumDunes_21_dep_10",-102.71258,33.387569,"2021-09-01","2021-09-16","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_10 09/16/2021","TX_Grassland_YoakumDunes_21_dep_10",-102.71258,33.387569,"2021-09-16","2021-10-14","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_09 09/01/2021","TX_Grassland_YoakumDunes_21_dep_09",-102.694614,33.392645,"2021-09-01","2021-09-16","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_09 09/16/2021","TX_Grassland_YoakumDunes_21_dep_09",-102.694614,33.392645,"2021-09-16","2021-10-14","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_08 09/01/2021","TX_Grassland_YoakumDunes_21_dep_08",-102.667384,33.399333,"2021-09-01","2021-09-16","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_07 09/01/2021","TX_Grassland_YoakumDunes_21_dep_07",-102.659046,33.399781,"2021-09-01","2021-09-16","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_07 09/16/2021","TX_Grassland_YoakumDunes_21_dep_07",-102.659046,33.399781,"2021-09-16","2021-10-14","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_06 09/01/2021","TX_Grassland_YoakumDunes_21_dep_06",-102.652339,33.402469,"2021-09-01","2021-09-16","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_06 09/16/2021","TX_Grassland_YoakumDunes_21_dep_06",-102.652339,33.402469,"2021-09-16","2021-10-14","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_03 09/20/21","TX_Grassland_YoakumDunes_21_dep_03",-102.698472,33.402965,"2021-09-20","2021-10-14","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_01 09/01/2021","TX_Grassland_YoakumDunes_21_dep_01",-102.712222,33.403084,"2021-09-01","2021-09-16","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_01 09/16/2021","TX_Grassland_YoakumDunes_21_dep_01",-102.712222,33.403084,"2021-09-16","2021-10-14","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_02 09/01/2021","TX_Grassland_YoakumDunes_21_dep_02",-102.700023,33.40425,"2021-09-01","2021-09-16","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_02 09/16/2021","TX_Grassland_YoakumDunes_21_dep_02",-102.700023,33.40425,"2021-09-16","2021-10-14","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_05 09/01/2021","TX_Grassland_YoakumDunes_21_dep_05",-102.668921,33.405826,"2021-09-01","2021-09-16","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_05 09/16/2021","TX_Grassland_YoakumDunes_21_dep_05",-102.668921,33.405826,"2021-09-16","2021-10-14","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_04 09/01/2021","TX_Grassland_YoakumDunes_21_dep_04",-102.673482,33.410034,"2021-09-01","2021-09-16","Water source"
"Snapshot USA 2021","YoakumDunes","Grassland","TX_Grassland_YoakumDunes_21_dep_04 09/16/2021","TX_Grassland_YoakumDunes_21_dep_04",-102.673482,33.410034,"2021-09-16","2021-10-14","Water source"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 8","Abilene State Park Texas 2021",-99.881706,32.232989,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 11 09/01/2021","Abilene State Park Texas 11",-99.888022,32.233706,"2021-08-31","2021-11-03","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park 12","Abilene State Park Texas",-99.877733,32.233939,"2021-09-01","2021-11-04","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 9","Abilene State Park Texas",-99.877733,32.233939,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 1","Abilene State Park Texas 1",-99.877736,32.233947,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 7 09/01/2021","Abilene State Park Texas 7",-99.881211,32.235069,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 2 09/01/2021","Abilene State Park Texas 2",-99.885581,32.235228,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 2","2 Abilene State Park Camera 2",-99.8856278,32.2352667,"2021-09-01","2021-11-04","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 6","Abilene State Park Texas 6",-99.8880156,32.239586,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 10 09/01/2021","Abilene State Park Texas 10",-99.878303,32.240811,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 5 09/01/2021","Abilene State Park Texas 5",-99.883106,32.241075,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 09/01/2021","Abilene State Park Texas 3",-99.888269,32.243922,"2021-09-01","2021-11-04","None"
"Snapshot USA 2021","Abilene","Grassland","Abilene State Park Texas 4","Abilene State Park Texas 4",-99.892611,32.249658,"2021-09-01","2021-11-01","None"
"Snapshot USA 2021","Mojave","Desert","CAM_26 - Location 3","CAM_26 - Location 3",-115.16678,36.30638,"2021-09-26","2021-11-14","None"
"Snapshot USA 2021","Mojave","Desert","CAM_24 - Location 3","CAM_24 - Location 3",-115.18676,36.30764,"2021-09-26","2021-11-14","None"
"Snapshot USA 2021","Mojave","Desert","CAM_32 - Location 3","CAM_32 - Location 3",-115.26071,36.33581,"2021-09-19","2021-11-14","None"
"Snapshot USA 2021","Mojave","Desert","CAM_4 - Location 3","CAM_4 - Location 3",-115.279,36.33658,"2021-09-19","2021-11-13","None"
"Snapshot USA 2021","Mojave","Desert","CAM_6 - Location 3","CAM_6 - Location 3",-115.3083,36.36572,"2021-09-11","2021-11-07","None"
"Snapshot USA 2021","Mojave","Desert","CAM_30 - Location 3","CAM_30 - Location 3",-115.31667,36.36948,"2021-09-11","2021-11-07","None"
"Snapshot USA 2021","Mojave","Desert","CAM_23 - Location 3","CAM_23 - Location 3",-115.34051,36.39083,"2021-09-11","2021-11-07","None"
"Snapshot USA 2021","Mojave","Desert","CAM_7 - Location 3","CAM_7 - Location 3",-115.40918,36.42217,"2021-09-11","2021-11-07","None"
"Snapshot USA 2021","Mojave","Desert","CAM_1 - Location 3","CAM_1 - Location 3",-115.41371,36.44726,"2021-09-11","2021-11-06","None"
"Snapshot USA 2021","Mojave","Desert","CAM_22 - Location 3","CAM_22 - Location 3",-115.38708,36.44847,"2021-09-10","2021-11-06","None"
"Snapshot USA 2021","Mojave","Desert","CAM_2 - Location 3","CAM_2 - Location 3",-115.39923,36.46242,"2021-09-06","2021-11-06","None"
"Snapshot USA 2021","Wasatch","Forest","UT_Forest_Wasatch_21_dep_09","UT_Forest_Wasatch_21_loc_09",-111.81633,40.7752,"2021-09-18","2021-11-06","None"
"Snapshot USA 2021","Wasatch","Forest","UT_Forest_Wasatch_21_dep_08","UT_Forest_Wasatch_21_loc_08",-111.80664,40.77952,"2021-09-18","2021-10-01","None"
"Snapshot USA 2021","Wasatch","Forest","UT_Forest_Wasatch_21_dep_07","UT_Forest_Wasatch_21_loc_07",-111.80123,40.78295,"2021-09-18","2021-11-06","None"
"Snapshot USA 2021","Wasatch","Forest","UT_Forest_Wasatch_21_dep_06","UT_Forest_Wasatch_21_loc_06",-111.79655,40.78713,"2021-09-18","2021-11-06","Road dirt"
"Snapshot USA 2021","Wasatch","Forest","UT_Forest_Wasatch_21_dep_05","UT_Forest_Wasatch_21_loc_05",-111.78276,40.79092,"2021-09-18","2021-11-06","Road dirt"
"Snapshot USA 2021","Wasatch","Forest","UT_Forest_Wasatch_21_dep_01","UT_Forest_Wasatch_21_loc_01",-111.67913,40.79163,"2021-08-14","2021-09-11","Water source"
"Snapshot USA 2021","Wasatch","Forest","UT_Forest_Wasatch_21_dep_10","UT_Forest_Wasatch_21_loc_10",-111.79553,40.79198,"2021-09-19","2021-11-07","None"
"Snapshot USA 2021","Wasatch","Forest","UT_Forest_Wasatch_21_dep_13","UT_Forest_Wasatch_21_loc_13",-111.68028,40.79494,"2021-09-11","2021-11-07","Trail hiking"
"Snapshot USA 2021","Wasatch","Forest","UT_Forest_Wasatch_21_dep_04","UT_Forest_Wasatch_21_loc_04",-111.77186,40.79973,"2021-09-18","2021-11-06","Road dirt"
"Snapshot USA 2021","Wasatch","Forest","UT_Forest_Wasatch_21_dep_03","UT_Forest_Wasatch_21_loc_03",-111.76397,40.803,"2021-09-18","2021-11-06","None"
