Array,Site_Name,Year,Latitude,Longitude,Start_Date,End_Date,Survey_Days,Humans_Per_Camera_Per_Day
CaesarKleberg,TX_Forest_Lombardi_21_9 08/29/2021_2021,2021,26.32064,-97.50436,2021-08-29,2021-10-25,57,0.0526315789473684
MilitaryDepartment,TX_Forest_Military_Department_Dep01_2022,2022,30.2848,-97.3163,2022-09-01,2022-11-02,62,0.0161290322580645
MilitaryDepartment,TX_Forest_Military_Department_Dep02_2022,2022,30.288,-97.3045,2022-09-01,2022-11-02,62,0.032258064516129
MilitaryDepartment,TX_Forest_Military_Department_Dep03_2022,2022,30.2441,-97.3119,2022-09-06,2022-11-02,57,0.0701754385964912
MilitaryDepartment,TX_Forest_Military_Department_Dep04_2022,2022,30.2475,-97.2959,2022-09-06,2022-11-02,57,0.175438596491228
MilitaryDepartment,TX_Forest_Military_Department_Dep05_2022,2022,30.2654,-97.2674,2022-09-01,2022-11-02,62,0.0645161290322581
MilitaryDepartment,TX_Forest_Military_Department_Dep06_2022,2022,30.2195,-97.3019,2022-09-06,2022-11-02,57,0.0701754385964912
MilitaryDepartment,TX_Forest_Military_Department_Dep07_2022,2022,30.2521,-97.2753,2022-09-06,2022-11-02,57,0.157894736842105
MilitaryDepartment,TX_Forest_Military_Department_Dep08_2022,2022,30.2538,-97.2654,2022-09-01,2022-10-03,32,0.15625
MilitaryDepartment,TX_Forest_Military_Department_Dep09_2022,2022,30.2688,-97.2522,2022-09-01,2022-11-02,62,0.0645161290322581
MilitaryDepartment,TX_Forest_Military_Department_Dep10_2022,2022,30.25,-97.2605,2022-09-01,2022-11-02,62,0.580645161290323
MilitaryDepartment,TX_Forest_Military_Department_Dep11_2022,2022,30.2744,-97.2722,2022-09-01,2022-11-02,62,0.0645161290322581
MilitaryDepartment,TX_Forest_Military_Department_Dep12_2022,2022,30.2788,-97.2814,2022-09-01,2022-11-02,62,0.145161290322581
MilitaryDepartment,TX_Forest_Military_Department_Dep13_2022,2022,30.2784,-97.3065,2022-09-06,2022-11-02,57,0.368421052631579
MilitaryDepartment,TX_Forest_Military_Department_Dep14_2022,2022,30.2874,-97.32,2022-09-06,2022-11-02,57,0.12280701754386
MilitaryDepartment,TX_Forest_Military_Department_Dep15_2022,2022,30.2961,-97.3086,2022-09-06,2022-11-02,57,0.12280701754386
Angelina,TX_Forest_Pineywoods_Angelina_1 10/08/2021_2021,2021,31.4999,-94.7612,2021-10-08,2021-10-29,21,0
Angelina,TX_Forest_Pineywoods_Angelina_10 10/08/2021_2021,2021,31.498,-94.7786,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_10_2019,2019,31.49699,-94.78634,2019-09-21,2019-10-08,17,0
Angelina,TX_Forest_Pineywoods_Angelina_11 10/08/2021_2021,2021,31.4957,-94.7813,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_11_2019,2019,31.50032,-94.78662,2019-09-21,2019-10-11,20,0
Angelina,TX_Forest_Pineywoods_Angelina_12 10/08/2021_2021,2021,31.4961,-94.7838,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_12_2019,2019,31.50231,-94.78884,2019-09-23,2019-10-09,16,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_13_2019,2019,31.50507,-94.78811,2019-09-21,2019-10-10,19,0
Angelina,TX_Forest_Pineywoods_Angelina_14 10/08/2021_2021,2021,31.4999,-94.7866,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_14_2019,2019,31.50488,-94.78487,2019-09-22,2019-10-11,19,0
Angelina,TX_Forest_Pineywoods_Angelina_15 10/08/2021_2021,2021,31.5014,-94.7886,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_15_2019,2019,31.50541,-94.78234,2019-09-28,2019-10-06,8,0
Angelina,TX_Forest_Pineywoods_Angelina_16 10/08/2021_2021,2021,31.5035,-94.7889,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_16_2019,2019,31.50544,-94.78041,2019-09-27,2019-10-10,13,0
Angelina,TX_Forest_Pineywoods_Angelina_17 10/08/2021_2021,2021,31.5045,-94.7869,2021-10-08,2021-10-29,21,0
Angelina,TX_Forest_Pineywoods_Angelina_18 10/08/2021_2021,2021,31.5053,-94.7844,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_18_2019,2019,31.50141,-94.7766,2019-09-24,2019-10-09,15,0
Angelina,TX_Forest_Pineywoods_Angelina_19 10/08/2021_2021,2021,31.5054,-94.7823,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_19_2019,2019,31.50003,-94.77887,2019-09-22,2019-10-09,17,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_1_2019,2019,31.50047,-94.76202,2019-09-23,2019-10-04,11,0
Angelina,TX_Forest_Pineywoods_Angelina_2 10/08/2021_2021,2021,31.5015,-94.7647,2021-10-08,2021-10-29,21,0
Angelina,TX_Forest_Pineywoods_Angelina_20 10/08/2021_2021,2021,31.5049,-94.7798,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_01_2020,2020,31.49998,-94.7609,2020-10-20,2020-10-23,3,0.333333333333333
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_02_2020,2020,31.50174,-94.76484,2020-10-02,2020-10-23,21,0.142857142857143
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_03_2020,2020,31.49991,-94.7649,2020-10-02,2020-10-23,21,0.0952380952380952
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_04_2020,2020,31.49958,-94.76691,2020-10-02,2020-10-23,21,0.523809523809524
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_05_2020,2020,31.49993,-94.76848,2020-10-02,2020-10-23,21,0.285714285714286
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_06_2020,2020,31.4987,-94.77013,2020-10-02,2020-10-26,24,0.166666666666667
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_07_2020,2020,31.49843,-94.77234,2020-10-02,2020-10-26,24,0.0833333333333333
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_08_2020,2020,31.49839,-94.77471,2020-10-02,2020-10-26,24,0.0833333333333333
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_11_2020,2020,31.49642,-94.78041,2020-10-02,2020-10-26,24,0.125
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_12_2020,2020,31.49541,-94.78301,2020-10-02,2020-10-26,24,0.208333333333333
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_13_2020,2020,31.49728,-94.78416,2020-10-02,2020-10-26,24,0.0833333333333333
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_15_2020,2020,31.5002,-94.78711,2020-10-02,2020-10-26,24,0.125
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_17_2020,2020,31.50304,-94.78902,2020-10-02,2020-10-26,24,0.0833333333333333
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_18_2020,2020,31.50465,-94.78887,2020-10-02,2020-10-26,24,0.0833333333333333
TX_Forest_Pineywoods_Angelina_20,TX_Forest_Pineywoods_Angelina_20_20_2020,2020,31.5054,-94.78469,2020-10-02,2020-10-26,24,0.0833333333333333
Angelina,TX_Forest_Pineywoods_Angelina_21 10/08/2021_2021,2021,31.5021,-94.7777,2021-10-08,2021-10-29,21,0
Angelina,TX_Forest_Pineywoods_Angelina_22 10/08/2021_2021,2021,31.5001,-94.7768,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_2_2019,2019,31.50116,-94.76462,2019-09-23,2019-10-09,16,0
Angelina,TX_Forest_Pineywoods_Angelina_3 10/08/2021_2021,2021,31.4999,-94.7648,2021-10-08,2021-10-29,21,0
Angelina,TX_Forest_Pineywoods_Angelina_4 10/08/2021_2021,2021,31.4994,-94.7671,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_4_2019,2019,31.49914,-94.76908,2019-09-23,2019-10-11,18,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_5_2019,2019,31.49856,-94.77145,2019-09-22,2019-10-11,19,0
Angelina,TX_Forest_Pineywoods_Angelina_6 10/08/2021_2021,2021,31.4986,-94.77,2021-10-08,2021-10-29,21,0
Angelina,TX_Forest_Pineywoods_Angelina_7 10/08/2021_2021,2021,31.4986,-94.7724,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_7_2019,2019,31.49763,-94.77992,2019-10-06,2019-10-11,5,0
Angelina,TX_Forest_Pineywoods_Angelina_8 10/08/2021_2021,2021,31.4984,-94.775,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_8_2019,2019,31.49569,-94.78193,2019-09-26,2019-10-09,13,0
Angelina,TX_Forest_Pineywoods_Angelina_9 10/08/2021_2021,2021,31.4985,-94.7771,2021-10-08,2021-10-29,21,0
TX_Forest_Pineywoods_Angelina,TX_Forest_Pineywoods_Angelina_9_2019,2019,31.497,-94.7838,2019-09-23,2019-10-04,11,0
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.31_2022,2022,29.8736,-98.0032,2022-09-10,2022-10-09,29,0.137931034482759
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.32_2022,2022,29.8757,-98.0016,2022-09-10,2022-10-09,29,0.103448275862069
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.34_2022,2022,29.8749,-97.9964,2022-09-10,2022-10-09,29,0.0344827586206897
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.35_2022,2022,29.8738,-97.9945,2022-09-10,2022-10-09,29,0.103448275862069
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.36_2022,2022,29.8752,-97.9922,2022-09-10,2022-10-09,29,0.0689655172413793
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.37_2022,2022,29.8762,-97.9902,2022-09-10,2022-10-09,29,0.0344827586206897
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.38_2022,2022,29.877,-97.9871,2022-09-10,2022-10-09,29,0.0689655172413793
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.39_2022,2022,29.877,-97.985,2022-09-10,2022-10-09,29,0.0689655172413793
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.40_2022,2022,29.8778,-97.987,2022-09-10,2022-10-09,29,0.0689655172413793
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.41_2022,2022,29.9783,-97.9886,2022-09-10,2022-10-09,29,0.0689655172413793
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.42_2022,2022,29.8818,-97.9876,2022-09-10,2022-10-09,29,0.0689655172413793
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.43_2022,2022,29.8805,-97.985,2022-09-10,2022-10-09,29,0.0344827586206897
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.44_2022,2022,29.8819,-97.9833,2022-09-10,2022-10-09,29,0.0689655172413793
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.45_2022,2022,29.8829,-97.9805,2022-09-10,2022-10-09,29,0.0344827586206897
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.46_2022,2022,29.884,-97.9815,2022-09-10,2022-10-09,29,0.0344827586206897
SanMarcos,TX_Forest_SubUrban_SanMarcos_D1.47_2022,2022,29.8855,-97.9809,2022-09-10,2022-10-09,29,0.344827586206897
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.31_2022,2022,29.8736,-98.0032,2022-10-09,2022-11-13,35,0.571428571428571
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.32_2022,2022,29.8757,-98.0016,2022-10-09,2022-11-13,35,0.0285714285714286
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.33_2022,2022,29.8758,-97.9991,2022-10-09,2022-11-13,35,0.0285714285714286
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.34_2022,2022,29.8749,-97.9964,2022-10-09,2022-11-13,35,0
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.35_2022,2022,29.8738,-97.9945,2022-10-09,2022-11-13,35,0.0571428571428571
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.36_2022,2022,29.8752,-97.9922,2022-10-09,2022-11-13,35,0.0285714285714286
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.37_2022,2022,29.8762,-97.9902,2022-10-09,2022-11-13,35,0.0285714285714286
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.38_2022,2022,29.877,-97.9871,2022-10-09,2022-11-13,35,0.0285714285714286
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.39_2022,2022,29.877,-97.985,2022-10-09,2022-11-13,35,0.0285714285714286
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.40_2022,2022,29.8778,-97.987,2022-10-09,2022-11-13,35,0
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.41_2022,2022,29.9783,-97.9886,2022-10-09,2022-11-13,35,0.0571428571428571
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.42_2022,2022,29.8818,-97.9876,2022-10-09,2022-11-13,35,0.0571428571428571
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.43_2022,2022,29.8805,-97.985,2022-10-09,2022-11-13,35,0
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.44_2022,2022,29.8819,-97.9833,2022-10-09,2022-11-13,35,0.0285714285714286
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.45_2022,2022,29.8829,-97.9805,2022-10-09,2022-11-13,35,0.0571428571428571
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.46_2022,2022,29.884,-97.9815,2022-10-09,2022-11-13,35,0.0285714285714286
SanMarcos,TX_Forest_SubUrban_SanMarcos_D2.47_2022,2022,29.8855,-97.9809,2022-10-09,2022-11-13,35,0.0285714285714286
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_02_reupload_2020,2020,31.0624,-97.8739,2020-09-19,2020-10-05,16,0
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_03_2020,2020,31.0682,-97.8771,2020-09-01,2020-10-05,34,0.0294117647058824
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_04_2020,2020,31.071,-97.87716,2020-09-01,2020-10-05,34,0
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_06_2020,2020,31.04725,-97.8637,2020-09-01,2020-10-05,34,0
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_07_reupload_2020,2020,31.05795,-97.87129,2020-09-01,2020-10-05,34,0
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_08_2020,2020,31.06485,-97.8763,2020-09-01,2020-10-05,34,0
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_09_2020,2020,31.06653,-97.8781,2020-09-01,2020-10-05,34,0
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_10_2020,2020,31.07226,-97.8736,2020-09-01,2020-10-04,33,0
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_11_2020,2020,31.06875,-97.8791,2020-09-05,2020-10-05,30,0
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_12_2020,2020,31.0647,-97.8735,2020-09-01,2020-10-05,34,0
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_13_2020,2020,31.07365,-97.8786,2020-09-02,2020-10-05,33,0.0303030303030303
TX_Forest_USACE_Army_20,TX_Forest_USACE_Army_20_14_2020,2020,31.05982,-97.8709,2020-09-01,2020-10-05,34,0
Kingsville,TX_Forest_Urban01 08/30/2022_2022,2022,27.5341,-97.8892,2022-08-30,2022-10-13,44,0.0454545454545455
Kingsville,TX_Forest_Urban03 08/30/2022_2022,2022,27.5337,-97.8914,2022-08-30,2022-10-13,44,0
Kingsville,TX_Forest_Urban05 09/01/2022_2022,2022,27.5322,-97.8928,2022-09-01,2022-10-13,42,0.0714285714285714
Kingsville,TX_Forest_Urban06 09/01/2022_2022,2022,27.5304,-97.8927,2022-09-01,2022-10-13,42,0.0476190476190476
Kingsville,TX_Forest_Urban07 08/31/2022_2022,2022,27.5452,-97.8827,2022-08-31,2022-10-13,43,0.0697674418604651
Kingsville,TX_Forest_Urban09 09/01/2022_2022,2022,27.5382,-97.8826,2022-09-01,2022-10-14,43,0.0930232558139535
Kingsville,TX_Forest_Urban10 09/01/2022_2022,2022,27.5385,-97.8855,2022-09-01,2022-10-14,43,0.116279069767442
Kingsville,TX_Forest_Urban11 09/01/2022_2022,2022,27.5384,-97.8875,2022-09-01,2022-10-14,43,0.0232558139534884
Kingsville,TX_Forest_Urban12 09/01/2022_2022,2022,27.5406,-97.8866,2022-09-01,2022-10-14,43,0.116279069767442
Kingsville,TX_Forest_Urban_00 08/30/2022_2022,2022,27.5323,-97.8894,2022-08-30,2022-10-12,43,2.53488372093023
Kingsville,TX_Forest_Urban_08 09/01/2022_2022,2022,27.518,-97.8761,2022-09-01,2022-10-14,43,0.558139534883721
Kingsville,TX_Forest_Urban_13_2022,2022,27.5221,-97.8845,2022-08-30,2022-10-31,62,1.59677419354839
Abilene,TX_Grassland_Abilene State Park 4 08/28/2022_2022,2022,32.2352,-99.8856,2022-08-28,2022-10-30,63,0
TX_Grassland_Abilene,TX_Grassland_Abilene_10_2019,2019,32.23194,-99.88194,2019-09-03,2019-11-02,60,0
TX_Grassland_Abilene,TX_Grassland_Abilene_11_2019,2019,32.24056,-99.87917,2019-09-04,2019-11-02,59,0.0169491525423729
TX_Grassland_Abilene,TX_Grassland_Abilene_12_2019,2019,32.24583,-99.88944,2019-09-01,2019-11-01,61,0.19672131147541
TX_Grassland_Abilene,TX_Grassland_Abilene_13B_2019,2019,32.23361,-99.88806,2019-10-12,2019-11-02,21,0.142857142857143
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_04_2020,2020,32.24166,-99.88605,2020-08-20,2020-10-21,62,0
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_05_2020,2020,32.24391,-99.88826,2020-08-19,2020-10-23,65,0
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_06_2020,2020,32.23821,-99.87663,2020-08-18,2020-10-24,67,0.0149253731343284
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_07_2020,2020,32.24105,-99.8831,2020-08-20,2020-10-24,65,0
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_08_2020,2020,32.23376,-99.88824,2020-09-07,2020-10-24,47,0.127659574468085
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_09_2020,2020,32.23005,-99.90361,2020-08-18,2020-10-24,67,0.0746268656716418
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_10_2020,2020,32.23296,-99.88184,2020-08-19,2020-10-23,65,0
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_11_2020,2020,32.23505,-99.87568,2020-08-18,2020-10-24,67,0
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_13_2020,2020,32.23975,-99.88079,2020-08-20,2020-10-24,65,0
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_14_2020,2020,32.24072,-99.87862,2020-08-30,2020-10-23,54,0
TX_Grassland_Abilene_20,TX_Grassland_Abilene_20_15_2020,2020,32.24371,-99.88,2020-08-25,2020-10-22,58,0.0344827586206897
Abilene,TX_Grassland_Abilene_22_10_2022,2022,32.2439,-99.8883,2022-08-28,2022-11-01,65,0
Abilene,TX_Grassland_Abilene_22_11_2022,2022,32.234,-99.8882,2022-08-28,2022-11-01,65,0
Abilene,TX_Grassland_Abilene_22_1_2022,2022,32.233,-99.8819,2022-08-28,2022-11-01,65,0
Abilene,TX_Grassland_Abilene_22_2_2022,2022,32.2339,-99.8777,2022-08-28,2022-11-01,65,0
Abilene,TX_Grassland_Abilene_22_3_2022,2022,32.235,-99.8757,2022-08-28,2022-11-01,65,0
Abilene,TX_Grassland_Abilene_22_7_2022,2022,32.2438,-99.8801,2022-08-28,2022-11-01,65,0
Abilene,TX_Grassland_Abilene_22_9_2022,2022,32.23,-99.9037,2022-08-28,2022-10-30,63,0
TX_Grassland_Abilene,TX_Grassland_Abilene_2_2019,2019,32.235,-99.87583,2019-09-01,2019-11-02,62,0
TX_Grassland_Abilene,TX_Grassland_Abilene_30_2019,2019,32.24167,-99.88611,2019-09-02,2019-11-02,61,0
TX_Grassland_Abilene,TX_Grassland_Abilene_4_2019,2019,32.23806,-99.87667,2019-09-06,2019-11-02,57,0.0175438596491228
TX_Grassland_Abilene,TX_Grassland_Abilene_5_2019,2019,32.24389,-99.88806,2019-09-10,2019-11-02,53,0.0377358490566038
Abilene,TX_Grassland_Abilene_6 08/28/2022_2022,2022,32.2408,-99.8783,2022-08-28,2022-11-01,65,0
TX_Grassland_Abilene,TX_Grassland_Abilene_7_2019,2019,32.24167,-99.88028,2019-09-02,2019-11-01,60,0.0333333333333333
Abilene,TX_Grassland_Abilene_8 08/28/2022_2022,2022,32.2339,-99.8881,2022-08-28,2022-10-30,63,0.0476190476190476
TX_Grassland_Abilene,TX_Grassland_Abilene_8_2019,2019,32.24111,-99.88306,2019-09-24,2019-11-02,39,0
Abilene,TX_Grassland_Abilene_S. P. 11_2022,2022,32.234,-99.8882,2022-09-01,2022-11-01,61,0.0491803278688525
Abilene,TX_Grassland_Abilene_State_Park_Texas 5 08/28/2022_2022,2022,32.2396,-99.8802,2022-08-28,2022-10-30,63,0
Freeman,TX_Grassland_Freeman_Cam14_2022,2022,29.9451,-97.9997,2022-09-05,2022-10-28,53,0.113207547169811
Freeman,TX_Grassland_Freeman_Cam17 09/05/2022_2022,2022,29.951,-97.9994,2022-09-05,2022-10-28,53,0.132075471698113
Freeman,TX_Grassland_Freeman_Cam2 09/01/2022_2022,2022,29.9354,-98.0004,2022-09-01,2022-10-28,57,0.175438596491228
TX_Grassland_Freeman_Center,TX_Grassland_Freeman_Center_10(cam1)_2019,2019,29.89493,-97.92906,2019-09-19,2019-10-24,35,0
TX_Grassland_Freeman_Center,TX_Grassland_Freeman_Center_11_2019,2019,29.93823,-98.0052,2019-09-20,2019-10-30,40,0
TX_Grassland_Freeman_Center_20,TX_Grassland_Freeman_Center_20_01_2020,2020,29.93801,-98.00517,2020-09-03,2020-10-19,46,0.0869565217391304
TX_Grassland_Freeman_Center_20,TX_Grassland_Freeman_Center_20_02_2020,2020,29.93544,-98.00038,2020-09-03,2020-10-19,46,0.0652173913043478
TX_Grassland_Freeman_Center_20,TX_Grassland_Freeman_Center_20_03_2020,2020,29.93233,-97.9949,2020-09-03,2020-10-20,47,0.0851063829787234
TX_Grassland_Freeman_Center_20,TX_Grassland_Freeman_Center_20_04_2020,2020,29.92944,-97.99498,2020-09-03,2020-10-19,46,0.0652173913043478
TX_Grassland_Freeman_Center_20,TX_Grassland_Freeman_Center_20_05_2020,2020,29.92856,-97.99288,2020-09-07,2020-10-06,29,0.103448275862069
TX_Grassland_Freeman_Center_20,TX_Grassland_Freeman_Center_20_06_2020,2020,29.92682,-97.99272,2020-09-03,2020-10-19,46,0.0869565217391304
TX_Grassland_Freeman_Center_20,TX_Grassland_Freeman_Center_20_07_2020,2020,29.92324,-97.99344,2020-09-07,2020-10-19,42,0.0714285714285714
TX_Grassland_Freeman_Center,TX_Grassland_Freeman_Center_3_2019,2019,29.93544,-98.00038,2019-09-16,2019-10-03,17,0
TX_Grassland_Freeman_Center,TX_Grassland_Freeman_Center_4_2019,2019,29.9294,-97.99498,2019-09-20,2019-11-05,46,0
TX_Grassland_Freeman_Center,TX_Grassland_Freeman_Center_5_2019,2019,29.92536,-97.99328,2019-09-18,2019-11-06,49,0
Freeman,TX_Grassland_Freeman_Center_loc0 09/21/2021_2021,2021,29.93822222,-98.00519,2021-09-21,2021-10-28,37,0.0540540540540541
Freeman,TX_Grassland_Freeman_Center_loc00 09/01/2022_2022,2022,29.9382,-98.0052,2022-09-01,2022-10-19,48,0.291666666666667
Freeman,TX_Grassland_Freeman_Center_loc1 09/01/2022_2022,2022,29.8949,-97.9291,2022-09-01,2022-10-19,48,0.0625
Freeman,TX_Grassland_Freeman_Center_loc1 09/09/2021_2021,2021,29.89491667,-97.92908333,2021-09-09,2021-10-21,42,0.142857142857143
Freeman,TX_Grassland_Freeman_Center_loc10 09/09/2021_2021,2021,29.94119444,-98.00705556,2021-09-09,2021-10-28,49,0.0204081632653061
Freeman,TX_Grassland_Freeman_Center_loc11 09/09/2021_2021,2021,29.94116667,-98.00458333,2021-09-09,2021-10-28,49,0.0408163265306122
Freeman,TX_Grassland_Freeman_Center_loc12 09/05/2022_2022,2022,29.9425,-98.0036,2022-09-05,2022-10-18,43,0.116279069767442
Freeman,TX_Grassland_Freeman_Center_loc12 09/14/2021_2021,2021,29.9425,-98.00355556,2021-09-14,2021-10-28,44,0.318181818181818
Freeman,TX_Grassland_Freeman_Center_loc13 09/05/2022_2022,2022,29.9443,-98.0016,2022-09-05,2022-10-26,51,0.176470588235294
Freeman,TX_Grassland_Freeman_Center_loc13 09/09/2021_2021,2021,29.94425,-98.00163889,2021-09-09,2021-10-28,49,0.0816326530612245
Freeman,TX_Grassland_Freeman_Center_loc14 09/09/2021_2021,2021,29.94508333,-97.99972222,2021-09-09,2021-10-28,49,0.224489795918367
Freeman,TX_Grassland_Freeman_Center_loc15 09/09/2021_2021,2021,29.94694444,-97.9995,2021-09-09,2021-10-28,49,0
Freeman,TX_Grassland_Freeman_Center_loc17 09/09/2021_2021,2021,29.95097222,-97.99941667,2021-09-09,2021-10-26,47,0.0638297872340425
Freeman,TX_Grassland_Freeman_Center_loc18 09/05/2022_2022,2022,29.9521,-98.001,2022-09-05,2022-10-26,51,0.274509803921569
Freeman,TX_Grassland_Freeman_Center_loc18 09/09/2021_2021,2021,29.95211111,-98.001,2021-09-09,2021-10-28,49,0.142857142857143
Freeman,TX_Grassland_Freeman_Center_loc2 09/07/2021_2021,2021,29.93233333,-97.99486111,2021-09-07,2021-10-27,50,0.3
Freeman,TX_Grassland_Freeman_Center_loc2y 09/07/2021_2021,2021,29.93544444,-98.00038889,2021-09-07,2021-10-26,49,0.183673469387755
Freeman,TX_Grassland_Freeman_Center_loc3 09/07/2021_2021,2021,29.93369444,-97.99691667,2021-09-07,2021-09-25,18,0
Freeman,TX_Grassland_Freeman_Center_loc5 09/01/2022_2022,2022,29.9294,-97.995,2022-09-01,2022-10-28,57,0.192982456140351
Freeman,TX_Grassland_Freeman_Center_loc5 09/07/2021_2021,2021,29.92944444,-97.99497222,2021-09-07,2021-10-26,49,0.122448979591837
Freeman,TX_Grassland_Freeman_Center_loc6 09/07/2021_2021,2021,29.92883333,-97.99288889,2021-09-07,2021-10-26,49,0.224489795918367
Freeman,TX_Grassland_Freeman_Center_loc7_2021,2021,29.92755556,-97.992,2021-09-07,2021-10-18,41,0.195121951219512
Freeman,TX_Grassland_Freeman_Center_loc8 09/01/2022_2022,2022,29.9249,-97.993,2022-09-01,2022-10-28,57,0.192982456140351
